#XList	YList	IList
-17.000000	23.000000	-0.665778
-16.000000	23.000000	-0.914125
-15.000000	23.000000	-1.319222
-14.000000	23.000000	-0.855111
-13.000000	23.000000	-1.471625
-12.000000	23.000000	-1.172889
-11.000000	23.000000	-1.328000
-10.000000	23.000000	-1.176875
-9.000000	23.000000	-1.116333
-8.000000	23.000000	-1.159000
-7.000000	23.000000	-0.470625
-6.000000	23.000000	0.092778
-5.000000	23.000000	0.774222
-4.000000	23.000000	0.919000
-3.000000	23.000000	0.810667
-2.000000	23.000000	0.781222
-1.000000	23.000000	0.644500
0.000000	23.000000	0.002556
1.000000	23.000000	-0.583222
2.000000	23.000000	-1.075250
3.000000	23.000000	-1.033111
4.000000	23.000000	-0.971750
5.000000	23.000000	-0.130222
6.000000	23.000000	0.079889
7.000000	23.000000	0.453778
8.000000	23.000000	0.494125
9.000000	23.000000	1.060667
10.000000	23.000000	1.906111
11.000000	23.000000	2.208000
12.000000	23.000000	1.941889
13.000000	23.000000	1.408250
14.000000	23.000000	1.639778
15.000000	23.000000	0.379444
16.000000	23.000000	-0.149250
17.000000	23.000000	-0.651111
18.000000	23.000000	-0.235222
19.000000	23.000000	-0.784125
20.000000	23.000000	-1.039889
21.000000	23.000000	-1.455778
22.000000	23.000000	-1.606500
23.000000	23.000000	-1.477333
24.000000	23.000000	-1.637111
25.000000	23.000000	-0.942500
26.000000	23.000000	-0.272556
27.000000	23.000000	0.459125
28.000000	23.000000	0.580889
29.000000	23.000000	0.197111
30.000000	23.000000	0.429667
31.000000	23.000000	0.792875
32.000000	23.000000	0.000889
33.000000	23.000000	-1.312556
34.000000	23.000000	0.197250
35.000000	23.000000	1.984333
-35.000000	24.000000	-0.570516
-34.000000	24.000000	-0.680714
-33.000000	24.000000	-1.127000
-32.000000	24.000000	-1.254333
-31.000000	24.000000	-1.007750
-30.000000	24.000000	-0.542444
-29.000000	24.000000	-0.626778
-28.000000	24.000000	-0.904125
-27.000000	24.000000	-0.907222
-26.000000	24.000000	-0.653375
-25.000000	24.000000	-0.474889
-24.000000	24.000000	-0.803667
-23.000000	24.000000	-0.914000
-22.000000	24.000000	-1.201250
-21.000000	24.000000	-0.770000
-20.000000	24.000000	-0.630750
-19.000000	24.000000	-0.698889
-18.000000	24.000000	-1.368889
-17.000000	24.000000	-1.777375
-16.000000	24.000000	-1.422000
-15.000000	24.000000	-1.262222
-14.000000	24.000000	-0.784375
-13.000000	24.000000	-0.418444
-12.000000	24.000000	-0.287444
-11.000000	24.000000	-1.075250
-10.000000	24.000000	-1.500000
-9.000000	24.000000	-1.948000
-8.000000	24.000000	-2.099625
-7.000000	24.000000	-1.876667
-6.000000	24.000000	-1.168222
-5.000000	24.000000	-0.273500
-4.000000	24.000000	0.307222
-3.000000	24.000000	0.640500
-2.000000	24.000000	0.688333
-1.000000	24.000000	0.257000
0.000000	24.000000	0.301750
1.000000	24.000000	0.526889
2.000000	24.000000	0.295111
3.000000	24.000000	0.367222
4.000000	24.000000	0.373000
5.000000	24.000000	0.132000
6.000000	24.000000	-0.208875
7.000000	24.000000	0.667444
8.000000	24.000000	1.286333
9.000000	24.000000	1.814375
10.000000	24.000000	2.107000
11.000000	24.000000	2.159125
12.000000	24.000000	1.601444
13.000000	24.000000	0.679778
14.000000	24.000000	-0.405250
15.000000	24.000000	-1.064333
16.000000	24.000000	-0.406125
17.000000	24.000000	-0.281222
18.000000	24.000000	-1.350556
19.000000	24.000000	-1.217875
20.000000	24.000000	-1.349889
21.000000	24.000000	-1.580667
22.000000	24.000000	-1.815857
23.000000	24.000000	-1.722625
24.000000	24.000000	-0.793444
25.000000	24.000000	0.286444
26.000000	24.000000	1.136333
27.000000	24.000000	0.611250
28.000000	24.000000	0.210000
29.000000	24.000000	0.621250
30.000000	24.000000	1.165125
31.000000	24.000000	1.105500
32.000000	24.000000	2.467750
33.000000	24.000000	2.767333
34.000000	24.000000	2.373333
35.000000	24.000000	2.456125
-35.000000	25.000000	-1.386160
-34.000000	25.000000	-1.116000
-33.000000	25.000000	-0.696375
-32.000000	25.000000	-0.110333
-31.000000	25.000000	-0.132000
-30.000000	25.000000	-0.397500
-29.000000	25.000000	-0.544222
-28.000000	25.000000	-0.544889
-27.000000	25.000000	-0.702125
-26.000000	25.000000	-0.977333
-25.000000	25.000000	-1.366444
-24.000000	25.000000	-1.010750
-23.000000	25.000000	-0.436556
-22.000000	25.000000	-0.710000
-21.000000	25.000000	-0.185889
-20.000000	25.000000	0.005333
-19.000000	25.000000	-0.147667
-18.000000	25.000000	-0.917000
-17.000000	25.000000	-0.908889
-16.000000	25.000000	-0.619125
-15.000000	25.000000	-1.392556
-14.000000	25.000000	-1.054556
-13.000000	25.000000	-0.963000
-12.000000	25.000000	-1.205667
-11.000000	25.000000	-1.651778
-10.000000	25.000000	-1.900375
-9.000000	25.000000	-0.910667
-8.000000	25.000000	-0.154000
-7.000000	25.000000	-0.437500
-6.000000	25.000000	-0.383556
-5.000000	25.000000	0.204889
-4.000000	25.000000	0.626125
-3.000000	25.000000	0.539889
-2.000000	25.000000	-0.057333
-1.000000	25.000000	-0.341625
0.000000	25.000000	-0.504333
1.000000	25.000000	-0.967778
2.000000	25.000000	-0.356375
3.000000	25.000000	-0.064222
4.000000	25.000000	0.141556
5.000000	25.000000	0.748875
6.000000	25.000000	1.307889
7.000000	25.000000	1.507750
8.000000	25.000000	1.750889
9.000000	25.000000	1.935000
10.000000	25.000000	2.010444
11.000000	25.000000	1.923875
12.000000	25.000000	-0.239444
13.000000	25.000000	-1.979500
14.000000	25.000000	-0.837556
15.000000	25.000000	-0.109444
16.000000	25.000000	0.311500
17.000000	25.000000	-0.921889
18.000000	25.000000	-1.877667
19.000000	25.000000	-1.704125
20.000000	25.000000	-1.935778
21.000000	25.000000	-2.174333
22.000000	25.000000	-1.632750
23.000000	25.000000	-0.843000
24.000000	25.000000	-0.205667
25.000000	25.000000	1.137750
26.000000	25.000000	1.102444
27.000000	25.000000	0.269625
28.000000	25.000000	0.375889
29.000000	25.000000	1.092500
30.000000	25.000000	-0.127125
31.000000	25.000000	0.955889
32.000000	25.000000	2.169875
33.000000	25.000000	2.227444
34.000000	25.000000	1.458444
35.000000	25.000000	0.711875
